14000
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
13999
13999
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
13999
14000
14000
14000
13999
14000
14000
13999
14000
14000
14000
14000
13998
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
13998
14000
14000
13999
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
13999
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
14000
13999
13999
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
13999
14000
14000
14000
14000
13999
13999
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
13999
14000
14000
14000
14000
14000
14000
